transaction_id,client_id,transaction_date,transaction_type,amount,currency
TX04156,208,2024-04-09 15:47:12,Снятие,5315.38,RUB
TX04157,233,2024-01-17 12:40:25,Покупка,2004.38,EUR
TX04158,183,2024-01-31 18:59:54,Перевод,5067.11,EUR
TX04159,10,2024-04-05 14:05:51,Покупка,6720.35,USD
TX04160,163,2024-02-21 04:27:13,Снятие,3509.83,USD
TX04161,126,2024-01-10 03:15:07,Перевод,2388.54,USD
TX04162,142,2024-01-05 16:46:59,Комиссия,8685.72,USD
TX04163,162,2024-03-13 15:12:36,Покупка,8225.23,RUB
TX04164,149,2024-03-18 11:58:56,Пополнение,1411.21,USD
TX04165,223,2024-03-17 19:36:42,Снятие,3939.5,UZS
TX04166,253,2024-01-04 01:57:50,Перевод,586.14,UZS
TX04167,219,2024-02-19 22:27:20,Пополнение,9319.63,RUB
TX04168,214,2024-06-02 00:37:22,Перевод,8756.78,RUB
TX04169,252,2024-06-16 01:52:26,Покупка,5979.78,UZS
TX04170,28,2024-03-30 13:21:42,Перевод,3661.4,RUB
TX04171,172,2024-05-01 08:11:22,Перевод,2125.01,RUB
TX04172,70,2024-06-03 00:47:59,Перевод,1251.9,EUR
TX04173,87,2024-04-23 10:51:12,Снятие,2921.78,EUR
TX04174,216,2024-03-01 02:13:06,Комиссия,8052.93,RUB
TX04175,63,2024-06-01 18:20:36,Покупка,8849.03,EUR
TX04176,186,2024-03-22 18:19:29,Перевод,8653.62,USD
TX04177,300,2024-01-01 06:45:37,Покупка,5974.88,RUB
TX04178,24,2024-01-04 05:29:36,Покупка,6007.57,USD
TX04179,249,2024-04-24 22:50:02,Покупка,2115.35,RUB
TX04180,137,2024-01-08 09:39:41,Комиссия,4821.39,UZS
TX04181,269,2024-05-16 17:19:20,Покупка,8144.96,RUB
TX04182,80,2024-05-13 08:46:21,Покупка,41.29,UZS
TX04183,156,2024-04-16 04:18:13,Снятие,4769.07,USD
TX04184,246,2024-04-13 11:43:32,Покупка,4326.77,EUR
TX04185,133,2024-02-06 05:53:37,Комиссия,5696.78,EUR
TX04186,76,2024-01-20 03:54:31,Пополнение,8812.0,EUR
TX04187,238,2024-04-09 14:58:58,Покупка,7909.71,UZS
TX04188,73,2024-03-27 20:37:16,Покупка,8810.65,EUR
TX04189,89,2024-02-19 11:04:35,Комиссия,9980.34,EUR
TX04190,255,2024-02-04 07:48:24,Комиссия,8958.97,RUB
TX04191,283,2024-03-15 22:27:06,Комиссия,8286.46,EUR
TX04192,248,2024-05-01 06:46:20,Комиссия,4679.69,EUR
TX04193,52,2024-05-08 00:47:00,Покупка,4872.79,UZS
TX04194,223,2024-01-04 04:41:56,Снятие,8320.09,EUR
TX04195,55,2024-06-02 09:22:03,Перевод,2922.14,UZS
TX04196,215,2024-05-24 16:34:29,Комиссия,7227.82,RUB
TX04197,21,2024-04-09 18:06:48,Покупка,5906.98,USD
TX04198,112,2024-02-29 03:24:47,Комиссия,7280.93,USD
TX04199,161,2024-03-04 12:22:22,Перевод,6927.28,EUR
TX04200,288,2024-04-19 10:12:33,Снятие,5292.17,EUR
TX04201,144,2024-01-27 06:31:32,Снятие,6453.61,UZS
TX04202,176,2024-03-19 00:02:24,Комиссия,4954.14,EUR
TX04203,215,2024-03-01 00:14:55,Комиссия,4194.72,EUR
TX04204,50,2024-04-26 01:15:47,Комиссия,9402.39,EUR
TX04205,132,2024-01-26 07:42:21,Комиссия,3689.5,EUR
TX04206,140,2024-01-18 21:34:39,Перевод,2537.87,RUB
TX04207,102,2024-04-01 19:35:33,Комиссия,4956.48,EUR
TX04208,157,2024-05-20 13:27:40,Перевод,4864.08,EUR
TX04209,150,2024-02-03 14:43:43,Пополнение,2449.66,USD
TX04210,31,2024-06-02 01:55:36,Комиссия,4831.75,UZS
TX04211,48,2024-04-22 19:17:58,Покупка,5124.3,RUB
TX04212,127,2024-01-26 06:25:34,Пополнение,2484.1,RUB
TX04213,261,2024-04-29 08:15:14,Перевод,8766.78,USD
TX04214,197,2024-01-25 02:35:25,Комиссия,5416.01,UZS
TX04215,299,2024-05-28 22:45:58,Комиссия,9960.42,EUR
TX04216,194,2024-01-01 22:46:43,Комиссия,4573.74,USD
TX04217,279,2024-01-16 06:43:14,Перевод,5383.19,RUB
TX04218,215,2024-01-13 01:19:15,Комиссия,9163.75,USD
TX04219,37,2024-06-24 03:14:32,Пополнение,4408.88,EUR
TX04220,137,2024-06-22 16:23:14,Пополнение,1338.99,EUR
TX04221,106,2024-02-24 04:24:59,Пополнение,1012.15,EUR
TX04222,99,2024-05-12 02:45:58,Пополнение,2428.71,EUR
TX04223,287,2024-05-16 04:58:36,Покупка,119.79,EUR
TX04224,91,2024-01-07 09:18:43,Снятие,4383.79,EUR
TX04225,118,2024-01-16 02:55:11,Комиссия,8792.11,UZS
TX04226,222,2024-04-19 01:32:16,Пополнение,4328.74,USD
TX04227,174,2024-03-11 10:05:47,Перевод,1089.88,EUR
TX04228,162,2024-04-16 22:29:25,Покупка,3542.78,USD
TX04229,235,2024-04-01 19:29:50,Покупка,4810.8,USD
TX04230,155,2024-02-09 22:44:14,Перевод,7351.17,EUR
TX04231,73,2024-06-01 11:01:46,Пополнение,1307.78,RUB
TX04232,109,2024-01-21 14:06:08,Пополнение,3795.55,EUR
TX04233,85,2024-04-08 09:27:10,Пополнение,5622.72,UZS
TX04234,199,2024-06-07 12:32:14,Покупка,295.46,RUB
TX04235,7,2024-05-15 01:27:42,Снятие,4986.41,RUB
TX04236,82,2024-04-12 16:16:07,Снятие,1305.8,RUB
TX04237,246,2024-02-16 11:15:15,Комиссия,3454.06,USD
TX04238,237,2024-05-06 04:38:10,Покупка,8244.39,RUB
TX04239,268,2024-01-20 04:20:35,Покупка,1095.35,USD
TX04240,92,2024-03-31 10:55:33,Комиссия,9034.96,EUR
TX04241,260,2024-01-13 09:12:19,Снятие,3232.16,UZS
TX04242,5,2024-01-21 09:37:41,Снятие,4162.38,UZS
TX04243,273,2024-01-08 07:26:48,Покупка,1739.23,RUB
TX04244,91,2024-05-16 18:28:44,Перевод,3326.58,UZS
TX04245,21,2024-01-12 04:38:08,Снятие,9936.77,UZS
TX04246,20,2024-05-07 23:03:37,Перевод,4814.83,USD
TX04247,184,2024-04-26 18:05:17,Пополнение,3145.38,USD
TX04248,264,2024-06-23 06:44:51,Покупка,3351.72,EUR
TX04249,142,2024-04-24 12:38:41,Комиссия,501.25,UZS
TX04250,153,2024-01-23 01:27:37,Перевод,270.42,UZS
TX04251,238,2024-05-13 14:31:33,Перевод,7517.87,RUB
TX04252,190,2024-05-02 05:07:27,Снятие,9092.75,UZS
TX04253,264,2024-04-06 22:05:10,Комиссия,300.51,EUR
TX04254,141,2024-06-11 20:12:04,Комиссия,1117.12,RUB
TX04255,20,2024-04-26 09:53:28,Покупка,2419.14,USD
TX04256,230,2024-04-16 03:10:12,Снятие,7868.7,RUB
TX04257,106,2024-05-24 00:01:41,Снятие,8027.96,RUB
TX04258,76,2024-05-06 09:22:11,Снятие,1552.96,RUB
TX04259,101,2024-04-08 21:53:06,Комиссия,3783.58,EUR
TX04260,108,2024-05-12 06:07:40,Перевод,1450.52,UZS
TX04261,238,2024-01-14 06:43:11,Покупка,3200.92,RUB
TX04262,106,2024-01-18 20:52:37,Перевод,3296.78,UZS
TX04263,102,2024-02-17 13:10:43,Перевод,5630.65,USD
TX04264,156,2024-04-15 10:14:20,Пополнение,2118.31,RUB
TX04265,266,2024-01-10 21:40:10,Комиссия,8571.17,USD
TX04266,283,2024-04-21 09:54:53,Перевод,8455.98,EUR
TX04267,251,2024-03-12 07:19:34,Перевод,5714.41,UZS
TX04268,226,2024-04-17 00:32:05,Покупка,5725.75,UZS
TX04269,206,2024-03-14 14:58:29,Перевод,9736.8,USD
TX04270,43,2024-06-10 03:56:47,Перевод,2872.56,UZS
TX04271,160,2024-02-16 17:55:35,Комиссия,8495.41,EUR
TX04272,119,2024-04-19 14:29:55,Комиссия,6378.28,USD
TX04273,217,2024-06-13 00:57:56,Перевод,2124.39,UZS
TX04274,104,2024-04-19 07:05:41,Снятие,6644.86,EUR
TX04275,9,2024-06-10 08:06:13,Пополнение,1638.97,RUB
TX04276,30,2024-05-18 02:45:32,Покупка,347.73,EUR
TX04277,17,2024-06-02 19:04:25,Комиссия,5705.99,RUB
TX04278,117,2024-01-26 13:31:44,Комиссия,3870.84,UZS
TX04279,148,2024-03-12 05:04:21,Комиссия,3151.68,EUR
TX04280,267,2024-04-16 05:39:03,Комиссия,9047.82,UZS
TX04281,222,2024-02-06 13:19:40,Комиссия,9.89,USD
TX04282,122,2024-06-14 03:16:43,Снятие,1930.24,USD
TX04283,121,2024-02-08 20:25:04,Покупка,5000.85,EUR
TX04284,12,2024-05-15 02:28:42,Снятие,3537.94,UZS
TX04285,189,2024-02-13 08:26:13,Покупка,8834.49,UZS
TX04286,5,2024-06-11 04:37:32,Снятие,3653.62,EUR
TX04287,125,2024-06-18 07:29:05,Пополнение,472.81,EUR
TX04288,165,2024-02-06 08:08:36,Покупка,1561.95,EUR
TX04289,216,2024-02-06 06:56:13,Покупка,5911.4,UZS
TX04290,197,2024-05-05 17:08:10,Перевод,7153.39,RUB
TX04291,50,2024-06-24 12:30:09,Покупка,442.97,EUR
TX04292,72,2024-01-04 22:34:40,Покупка,7930.17,RUB
TX04293,205,2024-01-17 12:13:07,Перевод,444.37,EUR
TX04294,50,2024-05-27 20:23:35,Пополнение,2384.74,RUB
TX04295,259,2024-01-29 04:49:40,Снятие,9421.59,USD
TX04296,128,2024-02-18 23:35:42,Комиссия,6352.99,EUR
TX04297,148,2024-02-16 07:41:52,Перевод,2112.92,EUR
TX04298,3,2024-04-10 23:41:06,Покупка,4759.49,UZS
TX04299,2,2024-03-25 21:17:22,Снятие,4407.18,USD
TX04300,277,2024-02-10 10:01:44,Покупка,5217.64,UZS
TX04301,151,2024-05-29 14:36:46,Покупка,5926.48,USD
TX04302,167,2024-06-02 14:21:54,Покупка,7713.81,USD
TX04303,143,2024-01-22 02:24:06,Перевод,2239.35,UZS
TX04304,175,2024-05-28 07:47:27,Покупка,1862.49,UZS
TX04305,143,2024-04-04 18:48:55,Снятие,2679.01,RUB
TX04306,282,2024-06-01 08:33:23,Пополнение,2717.51,UZS
TX04307,84,2024-05-09 22:59:51,Комиссия,6594.83,RUB
TX04308,208,2024-01-02 12:39:48,Комиссия,2791.91,UZS
TX04309,63,2024-02-02 07:37:42,Перевод,842.58,USD
TX04310,283,2024-03-11 00:42:58,Перевод,542.92,EUR
TX04311,191,2024-01-04 15:02:48,Комиссия,8539.0,RUB
TX04312,80,2024-02-17 18:23:25,Покупка,6391.1,USD
TX04313,167,2024-01-25 13:06:37,Снятие,6332.51,RUB
TX04314,143,2024-03-09 19:02:57,Комиссия,3008.74,USD
TX04315,252,2024-03-28 02:55:19,Перевод,6828.49,EUR
TX04316,115,2024-02-17 02:38:08,Перевод,8698.47,EUR
TX04317,71,2024-05-22 15:18:11,Снятие,8822.36,RUB
TX04318,93,2024-01-14 04:23:02,Снятие,7064.4,RUB
TX04319,229,2024-05-25 14:26:52,Комиссия,6787.93,RUB
TX04320,167,2024-03-30 08:59:48,Снятие,3601.92,UZS
TX04321,65,2024-01-03 07:37:02,Комиссия,9867.3,USD
TX04322,98,2024-04-03 02:04:46,Комиссия,9793.96,RUB
TX04323,26,2024-02-28 23:43:34,Покупка,3797.28,RUB
TX04324,78,2024-05-21 16:12:46,Перевод,7667.09,USD
TX04325,259,2024-05-11 03:47:32,Пополнение,3860.02,RUB
TX04326,97,2024-03-27 12:36:56,Покупка,8191.06,EUR
TX04327,224,2024-04-30 18:09:09,Пополнение,9242.9,RUB
TX04328,167,2024-02-11 16:52:26,Перевод,6973.74,UZS
TX04329,267,2024-02-07 22:49:11,Комиссия,2669.35,USD
TX04330,144,2024-02-05 15:54:20,Пополнение,3132.7,USD
TX04331,193,2024-03-07 01:17:41,Комиссия,7800.76,EUR
TX04332,45,2024-04-23 01:29:16,Пополнение,6943.74,EUR
TX04333,190,2024-05-09 18:34:59,Покупка,8780.6,UZS
TX04334,183,2024-05-16 04:45:01,Комиссия,5068.62,UZS
TX04335,83,2024-04-01 09:15:02,Покупка,2539.16,USD
TX04336,189,2024-04-16 07:49:04,Снятие,4913.27,RUB
TX04337,111,2024-01-31 23:35:16,Снятие,9138.92,RUB
TX04338,120,2024-06-02 07:17:16,Комиссия,7335.5,UZS
TX04339,144,2024-04-03 07:05:13,Комиссия,7372.27,USD
TX04340,149,2024-02-02 12:31:50,Комиссия,5880.17,RUB
TX04341,255,2024-02-20 00:07:45,Комиссия,8298.0,USD
TX04342,168,2024-03-27 15:42:35,Перевод,2483.65,RUB
TX04343,222,2024-05-31 00:07:39,Пополнение,1331.38,RUB
TX04344,189,2024-04-15 02:36:37,Покупка,9606.43,USD
TX04345,176,2024-06-11 04:02:20,Перевод,5763.93,UZS
TX04346,276,2024-01-06 04:26:25,Комиссия,4505.43,RUB
TX04347,284,2024-02-23 15:28:10,Комиссия,8389.81,RUB
TX04348,268,2024-02-27 05:11:35,Покупка,9640.63,USD
TX04349,164,2024-02-11 12:20:37,Покупка,2770.08,RUB
TX04350,39,2024-03-22 05:16:44,Перевод,584.59,EUR
TX04351,151,2024-03-11 13:19:35,Комиссия,1112.27,EUR
TX04352,234,2024-04-30 13:04:06,Снятие,4381.01,UZS
TX04353,53,2024-03-08 09:24:47,Комиссия,7407.33,USD
TX04354,270,2024-03-14 11:06:20,Пополнение,6806.26,RUB
TX04355,179,2024-01-08 00:08:49,Перевод,4838.37,RUB
TX04356,152,2024-06-23 22:08:12,Снятие,7879.73,UZS
TX04357,140,2024-06-07 20:18:15,Пополнение,8285.97,RUB
TX04358,256,2024-05-20 01:58:11,Пополнение,6895.85,UZS
TX04359,48,2024-01-01 02:56:59,Пополнение,2909.06,EUR
TX04360,8,2024-01-09 04:01:04,Пополнение,9268.35,EUR
TX04361,242,2024-05-14 20:45:37,Комиссия,5397.72,RUB
TX04362,178,2024-06-20 19:42:30,Комиссия,9491.99,RUB
TX04363,225,2024-05-28 22:59:05,Снятие,5066.35,EUR
TX04364,188,2024-01-10 12:09:45,Снятие,8687.33,RUB
TX04365,220,2024-03-18 16:06:20,Комиссия,4537.57,UZS
TX04366,115,2024-02-28 08:38:34,Комиссия,9365.87,EUR
TX04367,137,2024-06-21 12:51:03,Комиссия,7961.3,UZS
TX04368,18,2024-01-12 09:42:18,Комиссия,7691.89,USD
TX04369,134,2024-05-31 21:06:16,Перевод,3686.74,EUR
TX04370,281,2024-06-08 22:02:01,Покупка,4290.56,USD
TX04371,41,2024-05-26 12:04:08,Покупка,5891.28,UZS
TX04372,275,2024-01-24 15:14:11,Пополнение,6844.3,USD
TX04373,270,2024-02-21 01:19:01,Пополнение,3411.45,USD
TX04374,79,2024-02-01 19:12:49,Пополнение,3326.84,EUR
TX04375,126,2024-04-18 22:06:51,Пополнение,1461.76,UZS
TX04376,136,2024-04-07 22:34:34,Пополнение,1731.63,RUB
TX04377,288,2024-06-05 07:31:55,Пополнение,6376.35,UZS
TX04378,94,2024-05-02 20:52:55,Перевод,7817.19,EUR
TX04379,293,2024-04-26 18:36:55,Снятие,4489.91,EUR
TX04380,271,2024-02-05 06:48:00,Снятие,9453.46,RUB
TX04381,175,2024-01-20 09:56:53,Перевод,894.21,EUR
TX04382,206,2024-01-27 23:36:20,Комиссия,894.16,RUB
TX04383,123,2024-06-18 09:06:24,Покупка,8973.93,EUR
TX04384,116,2024-01-05 09:17:51,Снятие,6974.52,EUR
TX04385,266,2024-01-08 06:10:05,Пополнение,1098.51,EUR
TX04386,172,2024-01-29 10:03:48,Комиссия,8553.71,UZS
TX04387,278,2024-05-01 23:44:41,Комиссия,9103.9,RUB
TX04388,5,2024-02-27 03:07:35,Комиссия,2365.14,USD
TX04389,178,2024-04-09 19:35:52,Комиссия,4123.69,UZS
TX04390,217,2024-03-06 21:54:39,Покупка,9380.1,UZS
TX04391,68,2024-02-24 21:54:06,Пополнение,933.43,UZS
TX04392,297,2024-04-10 16:00:09,Снятие,2211.69,USD
TX04393,229,2024-06-14 09:33:06,Комиссия,1296.42,UZS
TX04394,157,2024-03-31 19:17:42,Комиссия,1400.9,RUB
TX04395,28,2024-04-02 03:59:49,Покупка,2885.2,USD
TX04396,84,2024-05-31 10:53:36,Перевод,9362.53,RUB
TX04397,53,2024-01-05 09:19:33,Пополнение,6623.33,EUR
TX04398,156,2024-03-22 09:44:42,Комиссия,3187.71,EUR
TX04399,179,2024-06-01 16:43:09,Покупка,5372.54,RUB
TX04400,20,2024-01-07 15:19:15,Пополнение,344.2,UZS
TX04401,88,2024-04-20 17:57:17,Перевод,4092.66,RUB
TX04402,24,2024-06-06 04:00:07,Комиссия,3690.82,RUB
TX04403,27,2024-04-12 18:42:26,Пополнение,3296.48,USD
TX04404,261,2024-06-07 03:40:43,Покупка,6477.5,RUB
TX04405,189,2024-03-06 19:25:56,Перевод,471.08,UZS
TX04406,3,2024-01-04 14:33:16,Пополнение,9248.53,UZS
TX04407,236,2024-05-16 04:47:39,Перевод,758.77,RUB
TX04408,120,2024-01-17 11:23:12,Покупка,5732.82,USD
TX04409,73,2024-03-21 11:12:52,Пополнение,5643.11,EUR
TX04410,144,2024-01-23 01:17:18,Снятие,262.93,UZS
TX04411,191,2024-05-27 00:06:00,Снятие,1438.14,USD
TX04412,25,2024-06-24 16:36:01,Перевод,8435.43,RUB
TX04413,82,2024-06-01 21:00:02,Комиссия,537.82,USD
TX04414,245,2024-05-08 20:05:06,Пополнение,8140.14,RUB
TX04415,73,2024-06-18 16:57:26,Снятие,7749.26,EUR
TX04416,147,2024-01-16 16:55:59,Перевод,7969.66,RUB
TX04417,188,2024-06-19 11:53:26,Покупка,4058.95,RUB
TX04418,108,2024-02-29 06:23:35,Покупка,4253.14,RUB
TX04419,207,2024-01-25 02:56:13,Перевод,5258.31,USD
TX04420,265,2024-04-19 12:39:45,Покупка,9145.43,EUR
TX04421,165,2024-01-29 14:05:09,Комиссия,2075.1,USD
TX04422,229,2024-02-05 13:59:03,Перевод,2652.27,RUB
TX04423,236,2024-01-05 04:27:54,Пополнение,4361.62,USD
TX04424,163,2024-01-25 16:02:35,Покупка,3320.88,USD
TX04425,173,2024-02-04 05:13:23,Снятие,5386.85,UZS
TX04426,62,2024-05-21 20:30:15,Перевод,4969.06,UZS
TX04427,21,2024-03-26 10:17:49,Покупка,9217.39,USD
TX04428,252,2024-06-12 01:53:55,Снятие,7980.97,UZS
TX04429,147,2024-06-13 21:23:08,Покупка,3919.56,EUR
TX04430,12,2024-06-13 05:52:24,Покупка,7558.05,UZS
TX04431,213,2024-02-07 22:19:15,Пополнение,818.24,UZS
TX04432,46,2024-05-04 00:52:31,Перевод,6689.03,EUR
TX04433,17,2024-01-21 04:21:13,Пополнение,8118.3,USD
TX04434,18,2024-01-16 01:03:06,Комиссия,5202.86,USD
TX04435,241,2024-05-03 08:12:50,Снятие,9317.5,EUR
TX04436,104,2024-06-20 23:27:16,Перевод,3155.86,USD
TX04437,184,2024-02-08 10:56:15,Снятие,5103.33,USD
TX04438,204,2024-06-02 12:14:55,Пополнение,7857.29,UZS
TX04439,195,2024-05-05 07:54:20,Пополнение,7097.4,RUB
TX04440,130,2024-02-10 04:54:03,Пополнение,3490.28,EUR
TX04441,114,2024-03-09 17:49:38,Снятие,303.36,UZS
TX04442,63,2024-02-02 11:57:42,Пополнение,1316.19,RUB
TX04443,55,2024-04-15 09:40:47,Покупка,2632.22,UZS
TX04444,78,2024-01-28 09:27:09,Перевод,5776.23,RUB
TX04445,207,2024-05-30 01:27:46,Комиссия,9136.39,USD
TX04446,205,2024-01-07 05:07:28,Пополнение,6041.33,UZS
TX04447,109,2024-03-31 00:23:57,Перевод,8577.89,RUB
TX04448,269,2024-03-06 02:26:51,Снятие,9738.81,UZS
TX04449,156,2024-05-10 15:36:23,Покупка,5542.44,UZS
TX04450,202,2024-05-17 10:31:23,Перевод,6993.15,RUB
TX04451,21,2024-05-06 21:14:50,Перевод,7171.29,EUR
TX04452,150,2024-05-05 22:59:03,Перевод,2892.81,UZS
TX04453,238,2024-04-15 19:54:02,Пополнение,968.8,UZS
TX04454,189,2024-05-07 22:36:57,Покупка,5003.94,UZS
TX04455,102,2024-06-13 18:43:43,Пополнение,3155.66,RUB
TX04456,136,2024-03-01 21:51:08,Снятие,4784.79,EUR
TX04457,171,2024-03-15 03:49:21,Снятие,7946.53,RUB
TX04458,241,2024-01-11 04:53:36,Комиссия,3502.06,RUB
TX04459,253,2024-04-13 15:04:19,Пополнение,5630.69,EUR
TX04460,276,2024-04-01 04:34:53,Комиссия,6652.81,EUR
TX04461,112,2024-03-06 19:32:30,Комиссия,5895.61,RUB
TX04462,247,2024-02-02 07:19:22,Комиссия,8909.86,USD
TX04463,111,2024-05-27 02:18:06,Перевод,6231.8,UZS
TX04464,66,2024-03-31 18:51:22,Покупка,6930.83,UZS
TX04465,130,2024-01-03 04:46:36,Перевод,8176.04,RUB
TX04466,222,2024-03-04 10:16:40,Снятие,7784.99,USD
TX04467,231,2024-01-31 00:52:48,Перевод,615.12,UZS
TX04468,9,2024-03-04 13:02:25,Снятие,6873.3,USD
TX04469,127,2024-05-13 18:07:53,Пополнение,5134.14,UZS
TX04470,54,2024-02-02 11:11:42,Комиссия,130.89,EUR
TX04471,214,2024-05-04 18:38:12,Комиссия,1926.3,UZS
TX04472,197,2024-04-14 03:19:38,Перевод,4254.05,EUR
TX04473,79,2024-04-07 21:07:14,Снятие,1572.0,RUB
TX04474,32,2024-05-22 08:58:36,Пополнение,1574.17,EUR
TX04475,153,2024-04-04 10:25:42,Пополнение,7258.63,UZS
TX04476,139,2024-05-19 07:41:45,Перевод,1521.04,EUR
TX04477,121,2024-02-25 19:39:47,Пополнение,5885.29,EUR
TX04478,133,2024-02-21 20:22:51,Перевод,4808.83,UZS
TX04479,45,2024-06-15 00:13:43,Перевод,4128.27,UZS
TX04480,269,2024-05-23 10:58:32,Покупка,9679.1,EUR
TX04481,90,2024-04-06 08:06:39,Снятие,3141.97,EUR
TX04482,268,2024-04-25 22:47:04,Комиссия,3844.44,EUR
TX04483,143,2024-02-15 17:26:20,Пополнение,2198.56,UZS
TX04484,32,2024-04-07 20:12:00,Снятие,2193.49,RUB
TX04485,243,2024-05-05 07:54:33,Перевод,3427.64,EUR
TX04486,88,2024-02-17 14:53:44,Покупка,8493.53,EUR
TX04487,106,2024-03-05 19:54:28,Пополнение,4637.35,EUR
TX04488,39,2024-01-10 16:34:42,Снятие,1207.37,EUR
TX04489,156,2024-03-30 16:16:31,Пополнение,7360.29,USD
TX04490,26,2024-06-08 19:40:30,Пополнение,7761.35,RUB
TX04491,171,2024-03-17 05:39:09,Комиссия,3143.24,RUB
TX04492,29,2024-01-23 09:51:24,Пополнение,7134.72,UZS
TX04493,31,2024-06-11 21:08:11,Покупка,3716.01,USD
TX04494,12,2024-04-10 04:38:35,Покупка,5335.08,RUB
TX04495,182,2024-03-20 23:33:48,Комиссия,6943.42,EUR
TX04496,240,2024-01-06 12:37:23,Пополнение,1728.33,UZS
TX04497,137,2024-01-13 19:21:21,Комиссия,4176.42,RUB
TX04498,138,2024-03-11 22:48:21,Пополнение,3983.8,RUB
TX04499,105,2024-04-25 18:28:56,Покупка,2959.01,UZS
TX04500,128,2024-04-27 05:56:52,Покупка,2121.12,RUB
TX04501,47,2024-06-23 02:20:43,Перевод,5363.69,RUB
TX04502,19,2024-05-12 10:37:27,Перевод,7670.06,RUB
TX04503,176,2024-02-06 16:17:35,Перевод,9527.95,RUB
TX04504,48,2024-03-05 17:24:10,Покупка,8707.12,UZS
TX04505,170,2024-06-23 02:54:23,Покупка,7716.18,USD
TX04506,275,2024-04-30 16:04:08,Комиссия,142.88,UZS
TX04507,217,2024-02-19 22:37:57,Перевод,3762.94,USD
TX04508,238,2024-01-18 18:34:11,Покупка,2895.69,RUB
TX04509,124,2024-01-27 02:34:34,Снятие,8538.92,UZS
TX04510,212,2024-05-26 22:14:06,Снятие,2786.13,USD
TX04511,232,2024-05-12 09:10:28,Покупка,5528.16,USD
TX04512,261,2024-04-11 18:25:53,Пополнение,4834.2,RUB
TX04513,295,2024-01-25 14:17:41,Пополнение,77.14,UZS
TX04514,225,2024-02-01 03:53:33,Перевод,9655.57,UZS
TX04515,208,2024-05-04 15:45:53,Снятие,252.33,USD
TX04516,35,2024-01-25 00:03:33,Снятие,4961.12,USD
TX04517,70,2024-04-19 23:38:44,Пополнение,6770.82,EUR
TX04518,11,2024-05-19 00:13:11,Комиссия,4896.8,RUB
TX04519,78,2024-04-20 20:58:58,Перевод,4263.54,RUB
TX04520,204,2024-04-06 10:59:16,Покупка,4374.72,USD
TX04521,186,2024-04-02 01:09:08,Покупка,1484.28,EUR
TX04522,211,2024-01-14 02:48:36,Комиссия,1555.34,EUR
TX04523,46,2024-01-11 13:28:27,Снятие,8396.85,USD
TX04524,86,2024-06-01 03:37:35,Снятие,9657.25,USD
TX04525,119,2024-02-26 08:28:15,Комиссия,8648.9,RUB
TX04526,145,2024-02-24 12:40:31,Комиссия,2759.07,UZS
TX04527,114,2024-05-20 12:08:29,Снятие,3081.01,UZS
TX04528,53,2024-03-08 12:04:17,Снятие,1537.37,EUR
TX04529,184,2024-01-26 14:07:10,Покупка,2270.91,USD
TX04530,180,2024-04-02 20:28:56,Комиссия,3547.77,RUB
TX04531,239,2024-04-09 06:38:10,Пополнение,2847.69,RUB
TX04532,22,2024-01-27 20:21:09,Перевод,7584.8,UZS
TX04533,220,2024-02-12 19:20:34,Пополнение,4857.48,UZS
TX04534,184,2024-02-27 07:45:40,Снятие,3666.54,USD
TX04535,201,2024-05-22 10:05:17,Покупка,4903.0,EUR
TX04536,255,2024-06-04 19:08:11,Пополнение,170.22,USD
TX04537,5,2024-05-16 12:39:51,Перевод,5308.88,RUB
TX04538,288,2024-02-21 11:46:51,Покупка,5448.77,RUB
TX04539,89,2024-03-29 13:24:14,Покупка,9175.76,UZS
TX04540,38,2024-03-05 09:21:56,Комиссия,2286.03,RUB
TX04541,262,2024-06-16 10:25:00,Покупка,3939.11,RUB
TX04542,233,2024-03-10 23:51:43,Снятие,2660.28,USD
TX04543,173,2024-05-15 15:59:48,Комиссия,4788.9,EUR
TX04544,289,2024-04-06 12:56:26,Перевод,4162.84,EUR
TX04545,47,2024-04-15 16:05:25,Пополнение,7105.33,USD
TX04546,61,2024-05-12 10:31:37,Комиссия,7712.24,EUR
TX04547,298,2024-06-11 15:48:46,Покупка,2911.44,RUB
TX04548,267,2024-03-19 02:11:55,Перевод,5061.48,EUR
TX04549,89,2024-03-21 16:04:27,Покупка,1259.77,USD
TX04550,55,2024-05-26 21:43:08,Снятие,9897.79,UZS
TX04551,126,2024-01-07 02:42:47,Пополнение,7969.84,EUR
TX04552,68,2024-05-18 00:07:00,Комиссия,7923.33,UZS
TX04553,173,2024-06-10 23:56:58,Комиссия,3801.19,USD
TX04554,34,2024-01-12 01:00:10,Пополнение,6094.26,RUB
TX04555,196,2024-02-02 08:37:15,Снятие,7151.23,EUR
TX04556,218,2024-02-23 14:59:35,Комиссия,6751.3,EUR
TX04557,23,2024-01-15 04:32:01,Комиссия,9866.18,UZS
TX04558,19,2024-03-25 16:41:18,Снятие,4109.33,RUB
TX04559,102,2024-06-19 21:35:45,Пополнение,4651.19,EUR
TX04560,169,2024-01-15 19:58:25,Покупка,6107.37,USD
TX04561,260,2024-01-13 11:54:11,Перевод,5539.33,RUB
TX04562,77,2024-01-12 21:04:36,Комиссия,6877.5,EUR
TX04563,223,2024-06-06 16:54:59,Снятие,4553.75,USD
TX04564,144,2024-04-10 10:07:04,Перевод,631.43,RUB
