transaction_id,user_id,transaction_date,transaction_type,amount,route_type,fee_amount
154092,8827,2024-01-17,payment,119423.17,direct,0.0
154093,8064,2024-11-06,p2p_transfer,21027.38,direct,418.44
154094,3227,2025-06-28,p2p_transfer,8747.76,via_salom,0.0
154095,1016,2024-11-30,p2p_transfer,558464.75,direct,11113.45
154096,9404,2024-04-17,p2p_transfer,562149.8,direct,11186.78
154097,707,2024-11-01,p2p_transfer,445.74,via_salom,0.0
154098,1971,2025-09-05,cash_withdrawal,92855.11,direct,0.0
154099,5747,2025-09-18,p2p_transfer,98222.15,direct,1954.62
154100,8774,2024-03-21,credit_payment,29760.97,direct,0.0
154101,9569,2025-01-20,p2p_transfer,37496.0,direct,746.17
154102,4,2025-06-30,p2p_transfer,15515.91,direct,308.77
154103,1828,2024-07-10,p2p_transfer,126756.4,direct,2522.45
154104,181,2024-09-27,payment,132053.94,direct,0.0
154105,9333,2024-11-20,p2p_transfer,118037.32,direct,2348.94
154106,4385,2024-01-11,payment,28745.35,direct,0.0
154107,1145,2025-08-27,cash_withdrawal,106262.25,direct,0.0
154108,582,2025-10-19,p2p_transfer,262963.5,direct,5232.97
154109,2363,2024-01-24,cash_withdrawal,332818.43,direct,0.0
154110,63,2024-12-08,payment,100818.12,direct,0.0
154111,4200,2024-11-30,p2p_transfer,133939.57,direct,2665.4
154112,8032,2024-09-06,cash_withdrawal,197681.14,direct,0.0
154113,432,2025-01-14,p2p_transfer,200228.49,direct,3984.55
154114,460,2025-10-22,p2p_transfer,1286107.68,direct,25593.54
154115,8493,2025-08-02,p2p_transfer,180962.86,direct,3601.16
154116,9827,2025-05-08,payment,158582.28,direct,0.0
154117,9944,2024-01-24,p2p_transfer,171034.17,direct,3403.58
154118,8562,2025-08-27,credit_payment,103246.1,direct,0.0
154119,3511,2025-03-31,p2p_transfer,406131.52,direct,8082.02
154120,4478,2024-05-09,p2p_transfer,22939.12,direct,456.49
154121,5153,2025-10-25,payment,66306.57,direct,0.0
154122,1922,2025-11-11,credit_payment,210630.44,direct,0.0
154123,9649,2025-07-30,p2p_transfer,126077.0,via_salom,0.0
154124,9825,2024-03-08,p2p_transfer,169151.05,via_salom,0.0
154125,2474,2024-01-19,credit_payment,62013.08,direct,0.0
154126,6990,2024-12-10,payment,53697.59,direct,0.0
154127,3146,2024-08-10,payment,185773.6,direct,0.0
154128,4077,2024-12-12,payment,10157.85,direct,0.0
154129,6931,2024-01-06,p2p_transfer,235754.33,direct,4691.51
154130,6531,2024-11-25,p2p_transfer,89819.3,direct,1787.4
154131,9823,2024-09-13,p2p_transfer,598829.33,direct,11916.7
154132,9007,2024-07-06,payment,466528.56,direct,0.0
154133,6687,2024-06-11,p2p_transfer,41048.4,direct,816.86
154134,6619,2024-05-30,p2p_transfer,346147.38,direct,6888.33
154135,1731,2024-10-15,p2p_transfer,174594.17,direct,3474.42
154136,9140,2024-06-02,payment,761100.09,direct,0.0
154137,8331,2025-01-18,payment,81993.65,direct,0.0
154138,3900,2025-10-13,p2p_transfer,191216.37,via_salom,0.0
154139,217,2024-05-18,payment,25.19,direct,0.0
154140,7614,2024-06-11,p2p_transfer,12051.69,via_salom,0.0
154141,530,2024-10-04,p2p_transfer,121768.25,direct,2423.19
154142,2658,2024-02-26,credit_payment,17618.68,direct,0.0
154143,5824,2025-12-11,payment,120958.24,direct,0.0
154144,752,2025-10-25,cash_withdrawal,213066.46,direct,0.0
154145,9027,2024-12-15,p2p_transfer,469360.69,direct,9340.28
154146,3399,2024-11-05,p2p_transfer,254235.93,via_salom,0.0
154147,9352,2025-03-07,p2p_transfer,570874.11,direct,11360.39
154148,8234,2024-01-06,p2p_transfer,447337.94,via_salom,0.0
154149,9273,2024-11-05,p2p_transfer,54667.18,direct,1087.88
154150,9430,2024-03-08,p2p_transfer,380692.62,direct,7575.78
154151,1569,2025-10-27,credit_payment,99232.2,direct,0.0
154152,7153,2025-02-14,p2p_transfer,106532.64,direct,2120.0
154153,4695,2024-09-05,p2p_transfer,110238.96,direct,2193.76
154154,5629,2025-12-05,credit_payment,882353.0,direct,0.0
154155,4660,2024-06-05,payment,155049.15,direct,0.0
154156,4777,2024-07-21,p2p_transfer,169991.07,direct,3382.82
154157,797,2024-12-22,p2p_transfer,204470.9,direct,4068.97
154158,233,2025-04-07,payment,254419.67,direct,0.0
154159,4467,2024-07-15,payment,17629.04,direct,0.0
154160,9424,2024-12-23,payment,250271.17,direct,0.0
154161,2278,2025-05-16,payment,1080.51,direct,0.0
154162,7278,2025-07-06,p2p_transfer,656187.24,direct,13058.13
154163,3826,2024-09-14,p2p_transfer,135250.52,via_salom,0.0
154164,6995,2024-06-18,payment,228180.45,direct,0.0
154165,220,2024-07-30,p2p_transfer,40613.0,direct,808.2
154166,9586,2024-01-16,cash_withdrawal,742656.93,direct,0.0
154167,6787,2025-07-03,payment,59674.36,direct,0.0
154168,804,2025-03-31,payment,29602.37,direct,0.0
154169,6221,2025-01-13,cash_withdrawal,184026.99,direct,0.0
154170,6638,2025-11-22,p2p_transfer,300456.45,via_salom,0.0
154171,4420,2024-04-30,p2p_transfer,106707.53,direct,2123.48
154172,2074,2025-12-01,payment,922712.11,direct,0.0
154173,320,2024-05-04,payment,28619.33,direct,0.0
154174,2153,2024-09-18,cash_withdrawal,152000.58,direct,0.0
154175,1757,2025-06-24,payment,162504.82,direct,0.0
154176,5019,2025-08-30,payment,507584.91,direct,0.0
154177,4765,2024-09-30,cash_withdrawal,238940.54,direct,0.0
154178,9073,2025-10-09,payment,474866.41,direct,0.0
154179,2903,2025-03-20,payment,282920.21,direct,0.0
154180,5472,2025-11-14,payment,419292.41,direct,0.0
154181,9027,2025-04-04,p2p_transfer,459356.14,via_salom,0.0
154182,2763,2024-10-19,payment,922334.27,direct,0.0
154183,2200,2025-08-21,cash_withdrawal,836.92,direct,0.0
154184,993,2025-02-12,cash_withdrawal,192331.81,direct,0.0
154185,4130,2025-03-21,credit_payment,239990.35,direct,0.0
154186,6671,2024-11-10,payment,425312.11,direct,0.0
154187,1442,2024-09-07,p2p_transfer,262703.9,direct,5227.81
154188,4896,2025-02-21,payment,64917.2,direct,0.0
154189,7404,2024-09-06,payment,118403.3,direct,0.0
154190,1690,2025-05-27,credit_payment,215075.81,direct,0.0
154191,3698,2024-01-17,cash_withdrawal,423185.93,direct,0.0
154192,6459,2024-01-23,p2p_transfer,699862.22,direct,13927.26
154193,8207,2025-08-16,cash_withdrawal,166020.9,direct,0.0
154194,2511,2024-04-23,p2p_transfer,145318.2,direct,2891.83
154195,6834,2024-06-19,p2p_transfer,22700.65,direct,451.74
154196,2006,2024-02-03,p2p_transfer,106161.8,direct,2112.62
154197,1113,2024-08-13,p2p_transfer,212217.84,direct,4223.14
154198,3031,2025-07-22,p2p_transfer,884196.51,direct,17595.51
154199,9723,2024-07-25,p2p_transfer,115476.51,via_salom,0.0
154200,9114,2025-11-01,credit_payment,99280.9,direct,0.0
154201,2608,2024-01-14,payment,343494.92,direct,0.0
154202,9012,2024-08-25,p2p_transfer,266866.54,direct,5310.64
154203,5698,2024-03-31,p2p_transfer,296102.07,direct,5892.43
154204,6883,2025-06-13,payment,100724.01,direct,0.0
154205,1472,2025-07-18,p2p_transfer,34083.44,direct,678.26
154206,9267,2024-07-22,p2p_transfer,176770.96,direct,3517.74
154207,1055,2025-02-12,payment,161623.87,direct,0.0
154208,7388,2024-12-18,payment,301201.88,direct,0.0
154209,4020,2024-02-17,p2p_transfer,937165.01,direct,18649.58
154210,3057,2024-05-18,payment,207391.92,direct,0.0
154211,6448,2025-08-25,p2p_transfer,257853.68,direct,5131.29
154212,5746,2024-05-30,payment,379805.14,direct,0.0
154213,3092,2024-05-05,payment,173865.76,direct,0.0
154214,7631,2024-05-10,credit_payment,309566.04,direct,0.0
154215,7596,2025-09-17,p2p_transfer,72253.04,direct,1437.84
154216,4673,2025-01-23,payment,352699.48,direct,0.0
154217,7856,2024-05-01,p2p_transfer,3063.59,direct,60.97
154218,3953,2024-11-16,payment,215471.27,direct,0.0
154219,4717,2025-06-11,payment,1084446.13,direct,0.0
154220,446,2024-10-29,p2p_transfer,170650.5,direct,3395.94
154221,3921,2025-07-02,p2p_transfer,459487.69,direct,9143.81
154222,5004,2025-11-30,payment,577455.67,direct,0.0
154223,6988,2025-08-28,p2p_transfer,7982.58,direct,158.85
154224,2694,2024-10-18,payment,155996.44,direct,0.0
154225,8764,2025-05-03,p2p_transfer,114510.3,direct,2278.75
154226,2226,2025-07-30,p2p_transfer,54103.87,direct,1076.67
154227,1146,2025-04-27,credit_payment,141647.94,direct,0.0
154228,7284,2025-11-13,p2p_transfer,190343.95,direct,3787.84
154229,718,2025-08-10,p2p_transfer,968189.51,direct,19266.97
154230,273,2024-09-17,p2p_transfer,801522.57,direct,15950.3
154231,7239,2024-03-22,p2p_transfer,147840.78,direct,2942.03
154232,5949,2025-06-06,cash_withdrawal,241813.55,direct,0.0
154233,2959,2024-01-25,p2p_transfer,596040.4,direct,11861.2
154234,5029,2024-09-14,payment,155117.51,direct,0.0
154235,8036,2025-07-24,p2p_transfer,112298.44,via_salom,0.0
154236,3492,2024-04-20,credit_payment,48007.62,direct,0.0
154237,373,2025-09-06,p2p_transfer,49090.18,via_salom,0.0
154238,7037,2025-01-31,p2p_transfer,47371.1,via_salom,0.0
154239,1486,2025-04-29,p2p_transfer,1312900.1,direct,26126.71
154240,3965,2024-12-03,credit_payment,53858.32,direct,0.0
154241,7202,2024-01-14,payment,1067694.15,direct,0.0
154242,1537,2025-02-11,payment,913356.67,direct,0.0
154243,9784,2025-05-25,payment,208476.08,direct,0.0
154244,773,2024-10-22,p2p_transfer,52660.16,direct,1047.94
154245,2380,2024-12-04,p2p_transfer,99899.13,direct,1987.99
154246,6516,2025-05-16,p2p_transfer,424189.46,via_salom,0.0
154247,1799,2024-09-09,payment,321744.01,direct,0.0
154248,3318,2025-12-07,p2p_transfer,695452.16,via_salom,0.0
154249,5556,2024-08-15,p2p_transfer,920205.3,direct,18312.09
154250,6265,2024-02-13,p2p_transfer,63817.31,via_salom,0.0
154251,156,2025-07-11,payment,313223.02,direct,0.0
154252,5771,2025-10-15,p2p_transfer,3219.42,direct,64.07
154253,7924,2024-10-29,p2p_transfer,47.02,direct,0.94
154254,101,2025-06-30,p2p_transfer,971602.34,via_salom,0.0
154255,3086,2025-12-08,credit_payment,200246.98,direct,0.0
154256,2095,2025-11-28,p2p_transfer,92045.71,direct,1831.71
154257,2472,2025-10-21,p2p_transfer,180987.54,direct,3601.65
154258,509,2024-11-18,p2p_transfer,189335.01,direct,3767.77
154259,7512,2024-02-09,p2p_transfer,67343.5,direct,1340.14
154260,1013,2025-11-21,p2p_transfer,659422.95,direct,13122.52
154261,3121,2024-09-29,p2p_transfer,257282.02,direct,5119.91
154262,9270,2024-06-17,p2p_transfer,99623.28,via_salom,0.0
154263,1318,2025-09-16,cash_withdrawal,261439.9,direct,0.0
154264,9524,2025-06-23,credit_payment,171244.66,direct,0.0
154265,5546,2024-06-17,p2p_transfer,155676.86,direct,3097.97
154266,3391,2025-10-16,payment,21933.01,direct,0.0
154267,491,2024-11-06,payment,106458.04,direct,0.0
154268,7197,2024-10-14,p2p_transfer,26759.04,direct,532.5
154269,7392,2025-10-15,payment,16127.6,direct,0.0
154270,5073,2025-03-28,payment,360.82,direct,0.0
154271,3351,2025-01-21,credit_payment,80924.74,direct,0.0
154272,5342,2024-02-26,payment,198948.83,direct,0.0
154273,755,2024-11-10,p2p_transfer,102189.27,direct,2033.57
154274,1323,2025-03-23,p2p_transfer,290677.83,direct,5784.49
154275,1481,2025-03-13,credit_payment,622086.96,direct,0.0
154276,6633,2025-12-15,p2p_transfer,518763.26,direct,10323.39
154277,3073,2024-09-12,p2p_transfer,23625.86,via_salom,0.0
154278,3991,2025-01-26,p2p_transfer,16292.76,direct,324.23
154279,957,2025-02-21,credit_payment,31735.04,direct,0.0
154280,9470,2024-05-11,p2p_transfer,393653.49,via_salom,0.0
154281,1524,2025-05-18,p2p_transfer,68157.38,direct,1356.33
154282,2636,2025-05-28,p2p_transfer,395702.07,direct,7874.47
154283,9763,2024-09-24,cash_withdrawal,652415.3,direct,0.0
154284,2441,2024-05-03,cash_withdrawal,429189.64,direct,0.0
154285,5594,2024-03-16,p2p_transfer,95994.55,direct,1910.29
154286,7780,2024-03-08,p2p_transfer,86885.39,direct,1729.02
154287,1193,2024-06-03,p2p_transfer,113826.29,direct,2265.14
154288,1066,2025-10-26,p2p_transfer,840208.83,direct,16720.16
154289,8739,2024-09-01,cash_withdrawal,194043.99,direct,0.0
154290,1582,2024-09-12,credit_payment,869129.38,direct,0.0
154291,4901,2025-11-02,payment,96697.94,direct,0.0
154292,1223,2025-06-19,payment,50544.37,direct,0.0
154293,7250,2025-08-12,cash_withdrawal,460702.15,direct,0.0
154294,2950,2024-07-13,p2p_transfer,169819.7,direct,3379.41
154295,309,2025-07-29,credit_payment,401400.07,direct,0.0
154296,4818,2025-08-14,credit_payment,46510.6,direct,0.0
154297,4545,2024-10-27,payment,39636.43,direct,0.0
154298,2749,2024-09-15,p2p_transfer,496920.02,via_salom,0.0
154299,4768,2025-11-12,cash_withdrawal,170379.71,direct,0.0
154300,9267,2025-01-05,p2p_transfer,132045.2,direct,2627.7
154301,484,2025-04-23,p2p_transfer,196987.98,direct,3920.06
154302,6413,2024-11-27,payment,136252.1,direct,0.0
154303,6440,2025-03-30,p2p_transfer,5801.59,direct,115.45
154304,3196,2025-06-22,payment,36808.44,direct,0.0
154305,9424,2024-04-10,payment,425815.3,direct,0.0
154306,6474,2024-05-18,p2p_transfer,489303.77,direct,9737.15
154307,7882,2025-11-06,credit_payment,580312.66,direct,0.0
154308,6700,2024-05-15,cash_withdrawal,146228.45,direct,0.0
154309,3142,2024-03-01,p2p_transfer,122143.33,direct,2430.65
154310,5259,2024-10-19,cash_withdrawal,331821.78,direct,0.0
154311,122,2025-03-10,payment,400828.06,direct,0.0
154312,2475,2024-11-03,payment,1960.17,direct,0.0
154313,8654,2024-02-05,credit_payment,830877.76,direct,0.0
154314,8903,2024-09-30,p2p_transfer,163598.15,direct,3255.6
154315,2552,2024-01-26,payment,252116.56,direct,0.0
154316,4425,2025-10-14,p2p_transfer,7448.62,via_salom,0.0
154317,1445,2025-06-14,p2p_transfer,61055.07,via_salom,0.0
154318,2218,2025-12-19,cash_withdrawal,116410.1,direct,0.0
154319,366,2024-09-20,payment,35204.82,direct,0.0
154320,8995,2024-05-29,p2p_transfer,54383.81,via_salom,0.0
154321,9283,2024-03-06,p2p_transfer,147793.59,direct,2941.09
154322,6204,2025-03-29,credit_payment,268664.51,direct,0.0
154323,9549,2024-10-17,cash_withdrawal,8655.84,direct,0.0
154324,8025,2025-07-21,cash_withdrawal,71906.51,direct,0.0
154325,3117,2024-04-20,p2p_transfer,68485.89,direct,1362.87
154326,8917,2025-11-06,payment,2328.06,direct,0.0
154327,328,2025-10-05,p2p_transfer,214874.46,direct,4276.0
154328,7855,2025-04-05,payment,1680118.31,direct,0.0
154329,6247,2025-05-21,p2p_transfer,10950.94,direct,217.92
154330,2657,2024-05-12,p2p_transfer,74161.71,direct,1475.82
154331,5703,2024-01-06,p2p_transfer,278772.36,direct,5547.57
154332,2909,2025-10-16,payment,85446.8,direct,0.0
154333,5225,2025-11-20,payment,16104.76,direct,0.0
154334,6139,2024-07-05,payment,47400.91,direct,0.0
154335,3576,2025-05-31,p2p_transfer,139360.3,via_salom,0.0
154336,687,2024-11-05,payment,204913.36,direct,0.0
154337,7589,2024-02-11,p2p_transfer,18245.7,direct,363.09
154338,8777,2025-04-08,p2p_transfer,56713.76,direct,1128.6
154339,6313,2025-12-20,payment,399632.31,direct,0.0
154340,9288,2025-10-24,payment,430429.92,direct,0.0
154341,7559,2025-07-20,p2p_transfer,15858.69,direct,315.59
154342,7604,2024-01-13,p2p_transfer,3040.97,direct,60.52
154343,6055,2024-12-05,payment,369425.72,direct,0.0
154344,2118,2024-06-12,p2p_transfer,360931.18,direct,7182.53
154345,1164,2025-11-27,p2p_transfer,22056.48,direct,438.92
154346,8498,2025-11-07,payment,77709.63,direct,0.0
154347,3699,2024-08-15,credit_payment,183477.17,direct,0.0
154348,9345,2024-04-23,p2p_transfer,225511.73,direct,4487.68
154349,3949,2025-02-10,p2p_transfer,471755.81,via_salom,0.0
154350,8155,2024-06-23,payment,309705.22,direct,0.0
154351,5689,2024-05-01,cash_withdrawal,197820.39,direct,0.0
154352,9218,2025-06-11,payment,56191.72,direct,0.0
154353,4255,2025-10-21,payment,250029.17,direct,0.0
154354,803,2024-12-24,payment,1258833.99,direct,0.0
154355,2326,2025-07-20,p2p_transfer,1139397.94,direct,22674.02
154356,7165,2024-01-09,payment,42390.25,direct,0.0
154357,1086,2024-12-07,payment,1008906.79,direct,0.0
154358,4925,2024-02-29,payment,345522.37,direct,0.0
154359,8926,2025-12-04,payment,184416.99,direct,0.0
154360,2109,2025-07-31,payment,1223564.66,direct,0.0
154361,8258,2024-11-28,p2p_transfer,773692.67,via_salom,0.0
154362,6063,2025-02-10,p2p_transfer,4738.36,via_salom,0.0
154363,1248,2024-01-08,cash_withdrawal,254629.79,direct,0.0
154364,730,2025-11-27,p2p_transfer,418942.7,direct,8336.96
154365,2725,2024-10-24,p2p_transfer,499843.42,via_salom,0.0
154366,2945,2024-06-17,payment,58886.59,direct,0.0
154367,4000,2025-10-13,p2p_transfer,281288.15,direct,5597.63
154368,6787,2024-10-05,p2p_transfer,627974.41,direct,12496.69
154369,7831,2025-08-18,p2p_transfer,725351.29,via_salom,0.0
154370,9251,2024-08-24,credit_payment,207917.61,direct,0.0
154371,2057,2025-06-08,payment,756648.17,direct,0.0
154372,3234,2024-12-27,p2p_transfer,620550.71,direct,12348.96
154373,5833,2024-07-22,p2p_transfer,133972.63,via_salom,0.0
154374,7269,2025-02-27,p2p_transfer,317638.61,direct,6321.01
154375,7798,2024-12-19,cash_withdrawal,482139.62,direct,0.0
154376,63,2025-12-19,credit_payment,260849.04,direct,0.0
154377,7575,2024-01-17,payment,65459.11,direct,0.0
154378,421,2024-12-27,payment,568154.98,direct,0.0
154379,6403,2025-05-06,credit_payment,230028.76,direct,0.0
154380,5296,2025-08-16,p2p_transfer,100815.93,direct,2006.24
154381,1689,2025-10-11,p2p_transfer,78607.68,direct,1564.29
154382,2283,2024-04-20,payment,1088728.59,direct,0.0
154383,974,2024-06-26,cash_withdrawal,82947.91,direct,0.0
154384,9820,2025-11-25,payment,242969.33,direct,0.0
154385,7344,2025-04-02,p2p_transfer,314220.89,direct,6253.0
154386,2145,2024-03-06,p2p_transfer,107711.4,direct,2143.46
154387,2899,2024-02-28,cash_withdrawal,131935.09,direct,0.0
154388,7478,2024-06-19,payment,327181.58,direct,0.0
154389,6072,2025-04-03,payment,322517.7,direct,0.0
154390,9300,2024-07-12,p2p_transfer,380119.43,direct,7564.38
154391,5773,2025-10-14,payment,56479.95,direct,0.0
154392,985,2024-11-24,p2p_transfer,1528185.85,via_salom,0.0
154393,1353,2024-01-25,credit_payment,100733.41,direct,0.0
154394,3664,2024-01-25,p2p_transfer,80405.18,via_salom,0.0
154395,1444,2024-08-12,p2p_transfer,333597.74,direct,6638.6
154396,5609,2024-08-18,p2p_transfer,1262053.37,direct,25114.86
154397,1471,2024-05-30,p2p_transfer,272248.82,via_salom,0.0
154398,602,2024-01-14,p2p_transfer,128295.68,direct,2553.08
154399,3203,2024-07-20,p2p_transfer,360933.65,direct,7182.58
154400,8004,2025-06-28,cash_withdrawal,123182.06,direct,0.0
154401,1364,2024-11-14,cash_withdrawal,122312.8,direct,0.0
154402,4636,2024-08-18,p2p_transfer,467889.95,direct,9311.01
154403,5056,2025-05-03,p2p_transfer,330405.48,direct,6575.07
154404,3698,2024-09-26,payment,740410.82,direct,0.0
154405,9881,2024-10-26,p2p_transfer,774827.13,via_salom,0.0
154406,8355,2024-02-09,payment,413299.84,direct,0.0
154407,7219,2024-03-14,p2p_transfer,201720.43,direct,4014.24
154408,6033,2025-01-06,p2p_transfer,296312.93,via_salom,0.0
154409,2642,2025-03-01,p2p_transfer,41616.05,direct,828.16
154410,6033,2024-02-08,p2p_transfer,147957.98,via_salom,0.0
154411,1679,2024-06-22,p2p_transfer,104845.88,direct,2086.43
154412,2282,2024-11-02,payment,15068.05,direct,0.0
154413,4945,2025-01-31,p2p_transfer,324083.49,direct,6449.26
154414,3988,2024-07-04,p2p_transfer,390871.92,via_salom,0.0
154415,4977,2025-08-26,p2p_transfer,51287.29,direct,1020.62
154416,9102,2024-05-09,cash_withdrawal,331347.14,direct,0.0
154417,1286,2024-06-10,payment,33191.91,direct,0.0
154418,8705,2024-11-05,p2p_transfer,308251.2,direct,6134.2
154419,7114,2024-01-26,p2p_transfer,362104.29,direct,7205.88
154420,6620,2024-04-10,p2p_transfer,412092.45,direct,8200.64
154421,1924,2024-05-06,payment,71451.63,direct,0.0
154422,4909,2024-08-29,p2p_transfer,40668.44,direct,809.3
154423,4782,2025-04-24,payment,121384.13,direct,0.0
154424,701,2024-07-24,credit_payment,121480.37,direct,0.0
154425,182,2024-07-27,cash_withdrawal,149681.36,direct,0.0
154426,4758,2025-05-13,payment,116255.28,direct,0.0
154427,7763,2024-08-19,cash_withdrawal,230951.67,direct,0.0
154428,865,2024-04-27,payment,165684.18,direct,0.0
154429,1281,2024-06-18,p2p_transfer,594043.12,direct,11821.46
154430,2197,2025-07-18,credit_payment,93064.8,direct,0.0
154431,5198,2025-05-18,payment,123488.13,direct,0.0
154432,1540,2025-01-30,p2p_transfer,173647.94,direct,3455.59
154433,5634,2024-01-07,p2p_transfer,262775.07,direct,5229.22
154434,5103,2025-09-05,payment,1286845.35,direct,0.0
154435,859,2024-01-25,p2p_transfer,399419.49,direct,7948.45
154436,9539,2025-07-19,p2p_transfer,111944.17,direct,2227.69
154437,1356,2025-09-16,credit_payment,122826.47,direct,0.0
154438,6879,2025-04-14,cash_withdrawal,254290.67,direct,0.0
154439,5205,2025-04-26,p2p_transfer,235129.27,direct,4679.07
154440,3091,2025-05-17,p2p_transfer,277019.37,via_salom,0.0
154441,1070,2024-09-01,p2p_transfer,55093.26,direct,1096.36
154442,7000,2025-07-14,payment,148485.84,direct,0.0
154443,4100,2024-06-21,cash_withdrawal,106870.76,direct,0.0
154444,2522,2024-11-10,p2p_transfer,19401.84,direct,386.1
154445,9389,2025-05-23,credit_payment,590661.72,direct,0.0
154446,5061,2025-07-30,p2p_transfer,934070.16,direct,18588.0
154447,8296,2025-05-10,credit_payment,475082.07,direct,0.0
154448,9340,2025-07-22,payment,235617.64,direct,0.0
154449,4073,2025-10-23,payment,413672.07,direct,0.0
154450,8170,2025-03-06,payment,269869.42,direct,0.0
154451,6350,2025-03-25,p2p_transfer,61320.57,via_salom,0.0
154452,4710,2025-08-14,payment,991444.45,direct,0.0
154453,3754,2025-06-01,p2p_transfer,473438.52,direct,9421.43
154454,9587,2025-05-16,p2p_transfer,71383.6,direct,1420.53
154455,7981,2024-04-14,payment,24250.51,direct,0.0
154456,2508,2024-12-06,credit_payment,351445.38,direct,0.0
154457,7638,2025-01-01,p2p_transfer,290904.94,via_salom,0.0
154458,4959,2024-09-29,p2p_transfer,287526.1,direct,5721.77
154459,3560,2024-12-02,p2p_transfer,190053.56,direct,3782.07
154460,5487,2024-02-05,p2p_transfer,52911.14,direct,1052.93
154461,7799,2024-03-07,cash_withdrawal,138906.3,direct,0.0
154462,5510,2024-02-12,p2p_transfer,195254.9,direct,3885.57
154463,2896,2024-10-04,p2p_transfer,196179.23,direct,3903.97
154464,3001,2025-07-06,p2p_transfer,294120.61,direct,5853.0
154465,2002,2025-05-09,payment,1499876.51,direct,0.0
154466,5027,2024-11-21,payment,15301.24,direct,0.0
154467,167,2025-07-24,payment,24867.6,direct,0.0
154468,9411,2024-06-24,credit_payment,1678.11,direct,0.0
154469,3366,2025-12-21,p2p_transfer,141130.59,direct,2808.5
154470,7900,2025-11-23,p2p_transfer,71960.68,direct,1432.02
154471,2448,2025-03-16,p2p_transfer,132317.93,direct,2633.13
154472,9883,2025-12-08,p2p_transfer,238093.49,via_salom,0.0
154473,2570,2025-06-04,p2p_transfer,47831.89,direct,951.85
154474,4865,2025-07-05,payment,114055.93,direct,0.0
154475,2541,2024-11-28,p2p_transfer,413660.93,via_salom,0.0
154476,8273,2024-11-22,payment,72704.67,direct,0.0
154477,8255,2024-12-17,p2p_transfer,155022.41,direct,3084.95
154478,5600,2024-02-29,p2p_transfer,149582.65,direct,2976.69
154479,7232,2024-03-24,payment,170503.46,direct,0.0
154480,7397,2025-05-01,p2p_transfer,713828.1,via_salom,0.0
154481,3672,2024-02-08,p2p_transfer,178508.93,via_salom,0.0
154482,7615,2025-01-17,payment,8074.83,direct,0.0
154483,1334,2024-02-20,p2p_transfer,226021.14,via_salom,0.0
154484,3212,2024-04-18,p2p_transfer,98230.56,direct,1954.79
154485,9653,2025-03-07,payment,470128.09,direct,0.0
154486,7020,2024-01-25,credit_payment,147522.74,direct,0.0
154487,5104,2024-12-05,payment,212328.91,direct,0.0
154488,3054,2025-08-16,payment,1051719.86,direct,0.0
154489,4704,2024-02-04,credit_payment,810055.12,direct,0.0
154490,4079,2025-04-28,payment,134931.36,direct,0.0
154491,4732,2025-12-27,p2p_transfer,1381044.05,via_salom,0.0
154492,8034,2025-12-17,p2p_transfer,103768.71,via_salom,0.0
154493,4653,2025-02-20,payment,169678.77,direct,0.0
154494,6966,2025-01-28,p2p_transfer,393575.12,direct,7832.14
154495,8590,2025-01-11,p2p_transfer,718062.47,direct,14289.44
154496,45,2025-04-20,p2p_transfer,1037023.8,via_salom,0.0
154497,6102,2025-02-26,p2p_transfer,290831.41,direct,5787.55
154498,9183,2024-12-10,payment,108032.7,direct,0.0
154499,1562,2024-12-10,cash_withdrawal,342296.29,direct,0.0
154500,5433,2025-10-19,p2p_transfer,205589.09,direct,4091.22
154501,4348,2024-12-01,p2p_transfer,611206.38,direct,12163.01
154502,3406,2025-06-20,p2p_transfer,364174.38,direct,7247.07
154503,299,2025-05-14,p2p_transfer,51996.4,via_salom,0.0
154504,8977,2024-01-07,credit_payment,479955.02,direct,0.0
154505,7550,2025-05-29,payment,205450.12,direct,0.0
154506,2215,2025-12-09,p2p_transfer,15676.23,direct,311.96
154507,3642,2024-11-01,credit_payment,647059.48,direct,0.0
154508,955,2024-10-14,p2p_transfer,118923.67,direct,2366.58
154509,7335,2025-07-28,p2p_transfer,33886.02,via_salom,0.0
154510,9540,2024-08-20,p2p_transfer,408074.8,via_salom,0.0
154511,4254,2024-12-19,p2p_transfer,218841.81,direct,4354.95
154512,39,2025-11-21,p2p_transfer,99977.46,via_salom,0.0
154513,6403,2024-03-23,cash_withdrawal,121907.07,direct,0.0
154514,6531,2024-10-17,cash_withdrawal,332560.5,direct,0.0
154515,6368,2024-02-15,p2p_transfer,151004.82,direct,3005.0
154516,4310,2025-07-08,p2p_transfer,530318.62,via_salom,0.0
154517,5762,2025-08-24,payment,68232.92,direct,0.0
154518,8552,2024-11-25,p2p_transfer,451712.23,direct,8989.07
154519,8689,2025-12-27,p2p_transfer,92974.79,direct,1850.2
154520,8872,2025-06-27,p2p_transfer,383456.97,via_salom,0.0
154521,3009,2024-05-03,payment,341198.11,direct,0.0
154522,7602,2024-08-14,p2p_transfer,169071.64,direct,3364.53
154523,2258,2024-06-01,p2p_transfer,93099.85,direct,1852.69
154524,6958,2025-03-28,payment,437399.55,direct,0.0
154525,1760,2025-01-08,cash_withdrawal,8823.2,direct,0.0
154526,3416,2024-07-25,p2p_transfer,575187.59,direct,11446.23
154527,6315,2024-05-06,cash_withdrawal,254204.99,direct,0.0
