card_id,user_id,card_type,bank_name,payment_system
26867,8002,Virtual Uzcard,TBC,Uzcard
26868,8002,Other Bank,Trast Bank,Humo
26869,8002,Other Bank,Hamkor Bank,Uzcard
26870,8003,Osmon,TBC,Humo
26871,8003,Virtual Uzcard,TBC,Uzcard
26872,8003,Virtual Humo,TBC,Humo
26873,8003,Other Bank,Xalq Bank,Humo
26874,8005,Salom,TBC,Uzcard
26875,8005,Virtual Uzcard,TBC,Uzcard
26876,8005,Virtual Humo,TBC,Humo
26877,8005,Other Bank,Infin Bank,Uzcard
26878,8006,Salom,TBC,Uzcard
26879,8006,Osmon,TBC,Humo
26880,8006,Virtual Humo,TBC,Humo
26881,8006,Other Bank,Aloqa Bank,Humo
26882,8006,Other Bank,Hamkor Bank,Humo
26883,8007,Salom,TBC,Uzcard
26884,8007,Virtual Uzcard,TBC,Uzcard
26885,8007,Other Bank,Xalq Bank,Uzcard
26886,8007,Other Bank,Xalq Bank,Uzcard
26887,8008,Salom,TBC,Uzcard
26888,8008,Virtual Uzcard,TBC,Uzcard
26889,8008,Other Bank,Aloqa Bank,Uzcard
26890,8009,Osmon,TBC,Humo
26891,8009,Other Bank,Anor Bank,Uzcard
26892,8010,Osmon,TBC,Humo
26893,8010,Virtual Uzcard,TBC,Uzcard
26894,8010,Other Bank,Ipoteka Bank,Uzcard
26895,8010,Other Bank,Ipoteka Bank,Uzcard
26896,8011,Salom,TBC,Uzcard
26897,8011,Virtual Uzcard,TBC,Uzcard
26898,8011,Virtual Humo,TBC,Humo
26899,8011,Other Bank,Trast Bank,Uzcard
26900,8012,Salom,TBC,Uzcard
26901,8012,Osmon,TBC,Humo
26902,8012,Virtual Uzcard,TBC,Uzcard
26903,8012,Virtual Humo,TBC,Humo
26904,8013,Virtual Uzcard,TBC,Uzcard
26905,8013,Virtual Humo,TBC,Humo
26906,8013,Other Bank,Xalq Bank,Humo
26907,8014,Osmon,TBC,Humo
26908,8014,Virtual Uzcard,TBC,Uzcard
26909,8015,Osmon,TBC,Humo
26910,8015,Virtual Uzcard,TBC,Uzcard
26911,8015,Virtual Humo,TBC,Humo
26912,8015,Other Bank,Xalq Bank,Humo
26913,8016,Salom,TBC,Uzcard
26914,8017,Osmon,TBC,Humo
26915,8017,Virtual Uzcard,TBC,Uzcard
26916,8017,Other Bank,Anor Bank,Humo
26917,8017,Other Bank,Anor Bank,Humo
26918,8018,Salom,TBC,Uzcard
26919,8018,Virtual Uzcard,TBC,Uzcard
26920,8018,Virtual Humo,TBC,Humo
26921,8018,Other Bank,Infin Bank,Uzcard
26922,8019,Virtual Uzcard,TBC,Uzcard
26923,8019,Virtual Humo,TBC,Humo
26924,8019,Other Bank,Hamkor Bank,Humo
26925,8020,Osmon,TBC,Humo
26926,8020,Virtual Uzcard,TBC,Uzcard
26927,8020,Virtual Humo,TBC,Humo
26928,8020,Other Bank,Infin Bank,Humo
26929,8020,Other Bank,Anor Bank,Uzcard
26930,8021,Salom,TBC,Uzcard
26931,8021,Virtual Uzcard,TBC,Uzcard
26932,8021,Other Bank,Aloqa Bank,Uzcard
26933,8021,Other Bank,Xalq Bank,Humo
26934,8022,Virtual Uzcard,TBC,Uzcard
26935,8022,Virtual Humo,TBC,Humo
26936,8022,Other Bank,Xalq Bank,Uzcard
26937,8023,Salom,TBC,Uzcard
26938,8023,Osmon,TBC,Humo
26939,8024,Salom,TBC,Uzcard
26940,8024,Virtual Uzcard,TBC,Uzcard
26941,8024,Virtual Humo,TBC,Humo
26942,8024,Other Bank,Aloqa Bank,Humo
26943,8025,Salom,TBC,Uzcard
26944,8025,Virtual Uzcard,TBC,Uzcard
26945,8025,Virtual Humo,TBC,Humo
26946,8026,Salom,TBC,Uzcard
26947,8026,Virtual Humo,TBC,Humo
26948,8026,Other Bank,Kapital Bank,Humo
26949,8026,Other Bank,Xalq Bank,Humo
26950,8026,Other Bank,Infin Bank,Uzcard
26951,8027,Virtual Uzcard,TBC,Uzcard
26952,8028,Osmon,TBC,Humo
26953,8028,Virtual Uzcard,TBC,Uzcard
26954,8028,Virtual Humo,TBC,Humo
26955,8029,Salom,TBC,Uzcard
26956,8029,Virtual Humo,TBC,Humo
26957,8029,Other Bank,Anor Bank,Uzcard
26958,8029,Other Bank,Aloqa Bank,Humo
26959,8030,Salom,TBC,Uzcard
26960,8030,Virtual Uzcard,TBC,Uzcard
26961,8030,Virtual Humo,TBC,Humo
26962,8030,Other Bank,Infin Bank,Humo
26963,8031,Salom,TBC,Uzcard
26964,8031,Other Bank,Anor Bank,Uzcard
26965,8032,Salom,TBC,Uzcard
26966,8032,Virtual Uzcard,TBC,Uzcard
26967,8032,Virtual Humo,TBC,Humo
26968,8032,Other Bank,Kapital Bank,Humo
26969,8033,Salom,TBC,Uzcard
26970,8033,Virtual Uzcard,TBC,Uzcard
26971,8033,Virtual Humo,TBC,Humo
26972,8033,Other Bank,Aloqa Bank,Humo
26973,8034,Salom,TBC,Uzcard
26974,8034,Virtual Uzcard,TBC,Uzcard
26975,8034,Virtual Humo,TBC,Humo
26976,8034,Other Bank,Kapital Bank,Uzcard
26977,8034,Other Bank,Infin Bank,Humo
26978,8035,Osmon,TBC,Humo
26979,8035,Virtual Uzcard,TBC,Uzcard
26980,8035,Virtual Humo,TBC,Humo
26981,8035,Other Bank,Xalq Bank,Humo
26982,8035,Other Bank,Xalq Bank,Humo
26983,8036,Salom,TBC,Uzcard
26984,8036,Virtual Uzcard,TBC,Uzcard
26985,8037,Salom,TBC,Uzcard
26986,8037,Osmon,TBC,Humo
26987,8037,Virtual Uzcard,TBC,Uzcard
26988,8037,Virtual Humo,TBC,Humo
26989,8037,Other Bank,Aloqa Bank,Humo
26990,8038,Salom,TBC,Uzcard
26991,8038,Virtual Humo,TBC,Humo
26992,8038,Other Bank,Infin Bank,Humo
26993,8039,Salom,TBC,Uzcard
26994,8039,Virtual Humo,TBC,Humo
26995,8039,Other Bank,Ipoteka Bank,Uzcard
26996,8039,Other Bank,Xalq Bank,Humo
26997,8039,Other Bank,Ipoteka Bank,Humo
26998,8040,Salom,TBC,Uzcard
26999,8040,Virtual Uzcard,TBC,Uzcard
27000,8040,Virtual Humo,TBC,Humo
27001,8040,Other Bank,Hamkor Bank,Humo
27002,8040,Other Bank,Trast Bank,Uzcard
27003,8041,Salom,TBC,Uzcard
27004,8041,Osmon,TBC,Humo
27005,8041,Virtual Uzcard,TBC,Uzcard
27006,8041,Virtual Humo,TBC,Humo
27007,8041,Other Bank,Anor Bank,Uzcard
27008,8042,Salom,TBC,Uzcard
27009,8042,Osmon,TBC,Humo
27010,8042,Virtual Uzcard,TBC,Uzcard
27011,8043,Salom,TBC,Uzcard
27012,8043,Osmon,TBC,Humo
27013,8043,Virtual Humo,TBC,Humo
27014,8043,Other Bank,Infin Bank,Humo
27015,8043,Other Bank,Infin Bank,Humo
27016,8044,Virtual Humo,TBC,Humo
27017,8044,Other Bank,Infin Bank,Humo
27018,8045,Salom,TBC,Uzcard
27019,8045,Virtual Uzcard,TBC,Uzcard
27020,8046,Virtual Uzcard,TBC,Uzcard
27021,8046,Virtual Humo,TBC,Humo
27022,8046,Other Bank,Anor Bank,Humo
27023,8046,Other Bank,Trast Bank,Humo
27024,8046,Other Bank,Anor Bank,Humo
27025,8047,Salom,TBC,Uzcard
27026,8047,Virtual Uzcard,TBC,Uzcard
27027,8047,Virtual Humo,TBC,Humo
27028,8048,Salom,TBC,Uzcard
27029,8049,Osmon,TBC,Humo
27030,8049,Virtual Humo,TBC,Humo
27031,8049,Other Bank,Xalq Bank,Uzcard
27032,8049,Other Bank,Infin Bank,Uzcard
27033,8049,Other Bank,Infin Bank,Uzcard
27034,8050,Osmon,TBC,Humo
27035,8050,Virtual Humo,TBC,Humo
27036,8051,Osmon,TBC,Humo
27037,8051,Virtual Uzcard,TBC,Uzcard
27038,8051,Virtual Humo,TBC,Humo
27039,8051,Other Bank,Hamkor Bank,Uzcard
27040,8052,Salom,TBC,Uzcard
27041,8052,Virtual Uzcard,TBC,Uzcard
27042,8052,Other Bank,Aloqa Bank,Uzcard
27043,8053,Salom,TBC,Uzcard
27044,8053,Osmon,TBC,Humo
27045,8053,Virtual Uzcard,TBC,Uzcard
27046,8053,Virtual Humo,TBC,Humo
27047,8053,Other Bank,Aloqa Bank,Uzcard
27048,8054,Virtual Uzcard,TBC,Uzcard
27049,8054,Virtual Humo,TBC,Humo
27050,8054,Other Bank,Infin Bank,Humo
27051,8055,Salom,TBC,Uzcard
27052,8055,Virtual Uzcard,TBC,Uzcard
27053,8055,Virtual Humo,TBC,Humo
27054,8055,Other Bank,Kapital Bank,Uzcard
27055,8056,Salom,TBC,Uzcard
27056,8056,Virtual Uzcard,TBC,Uzcard
27057,8056,Virtual Humo,TBC,Humo
27058,8056,Other Bank,Hamkor Bank,Humo
27059,8057,Virtual Uzcard,TBC,Uzcard
27060,8058,Salom,TBC,Uzcard
27061,8058,Osmon,TBC,Humo
27062,8058,Virtual Uzcard,TBC,Uzcard
27063,8058,Other Bank,Anor Bank,Humo
27064,8059,Salom,TBC,Uzcard
27065,8059,Virtual Uzcard,TBC,Uzcard
27066,8059,Virtual Humo,TBC,Humo
27067,8059,Other Bank,Infin Bank,Uzcard
27068,8059,Other Bank,Infin Bank,Uzcard
27069,8060,Salom,TBC,Uzcard
27070,8060,Virtual Uzcard,TBC,Uzcard
27071,8060,Virtual Humo,TBC,Humo
27072,8060,Other Bank,Hamkor Bank,Uzcard
27073,8061,Virtual Uzcard,TBC,Uzcard
27074,8061,Other Bank,Trast Bank,Humo
27075,8062,Salom,TBC,Uzcard
27076,8062,Osmon,TBC,Humo
27077,8062,Virtual Uzcard,TBC,Uzcard
27078,8062,Virtual Humo,TBC,Humo
27079,8062,Other Bank,Hamkor Bank,Uzcard
27080,8062,Other Bank,Infin Bank,Uzcard
27081,8063,Osmon,TBC,Humo
27082,8063,Other Bank,Hamkor Bank,Humo
27083,8064,Virtual Uzcard,TBC,Uzcard
27084,8064,Virtual Humo,TBC,Humo
27085,8064,Other Bank,Kapital Bank,Uzcard
27086,8064,Other Bank,Hamkor Bank,Uzcard
27087,8064,Other Bank,Anor Bank,Humo
27088,8065,Salom,TBC,Uzcard
27089,8065,Virtual Uzcard,TBC,Uzcard
27090,8065,Virtual Humo,TBC,Humo
27091,8066,Virtual Uzcard,TBC,Uzcard
27092,8066,Other Bank,Anor Bank,Humo
27093,8066,Other Bank,Xalq Bank,Humo
27094,8066,Other Bank,Kapital Bank,Humo
27095,8067,Osmon,TBC,Humo
27096,8067,Other Bank,Hamkor Bank,Uzcard
27097,8068,Salom,TBC,Uzcard
27098,8068,Osmon,TBC,Humo
27099,8068,Virtual Uzcard,TBC,Uzcard
27100,8068,Other Bank,Hamkor Bank,Humo
27101,8068,Other Bank,Ipoteka Bank,Humo
27102,8068,Other Bank,Anor Bank,Uzcard
27103,8069,Salom,TBC,Uzcard
27104,8069,Osmon,TBC,Humo
27105,8069,Virtual Humo,TBC,Humo
27106,8069,Other Bank,Hamkor Bank,Uzcard
27107,8069,Other Bank,Aloqa Bank,Uzcard
27108,8069,Other Bank,Infin Bank,Humo
27109,8070,Salom,TBC,Uzcard
27110,8070,Virtual Uzcard,TBC,Uzcard
27111,8070,Virtual Humo,TBC,Humo
27112,8070,Other Bank,Anor Bank,Humo
27113,8070,Other Bank,Ipoteka Bank,Humo
27114,8070,Other Bank,Trast Bank,Humo
27115,8071,Salom,TBC,Uzcard
27116,8071,Virtual Uzcard,TBC,Uzcard
27117,8072,Salom,TBC,Uzcard
27118,8072,Virtual Uzcard,TBC,Uzcard
27119,8072,Other Bank,Anor Bank,Uzcard
27120,8073,Salom,TBC,Uzcard
27121,8073,Osmon,TBC,Humo
27122,8073,Virtual Uzcard,TBC,Uzcard
27123,8073,Virtual Humo,TBC,Humo
27124,8074,Salom,TBC,Uzcard
27125,8074,Virtual Uzcard,TBC,Uzcard
27126,8074,Virtual Humo,TBC,Humo
27127,8074,Other Bank,Ipoteka Bank,Humo
27128,8074,Other Bank,Hamkor Bank,Uzcard
27129,8074,Other Bank,Anor Bank,Uzcard
27130,8075,Osmon,TBC,Humo
27131,8075,Virtual Humo,TBC,Humo
27132,8076,Salom,TBC,Uzcard
27133,8076,Virtual Uzcard,TBC,Uzcard
27134,8076,Virtual Humo,TBC,Humo
27135,8076,Other Bank,Anor Bank,Humo
27136,8077,Salom,TBC,Uzcard
27137,8077,Virtual Uzcard,TBC,Uzcard
27138,8077,Other Bank,Kapital Bank,Uzcard
27139,8078,Virtual Humo,TBC,Humo
27140,8078,Other Bank,Hamkor Bank,Uzcard
27141,8079,Virtual Humo,TBC,Humo
27142,8079,Other Bank,Anor Bank,Uzcard
27143,8080,Osmon,TBC,Humo
27144,8080,Virtual Uzcard,TBC,Uzcard
27145,8080,Virtual Humo,TBC,Humo
27146,8080,Other Bank,Infin Bank,Humo
27147,8080,Other Bank,Ipoteka Bank,Uzcard
27148,8081,Osmon,TBC,Humo
27149,8081,Virtual Uzcard,TBC,Uzcard
27150,8081,Virtual Humo,TBC,Humo
27151,8081,Other Bank,Infin Bank,Humo
27152,8082,Salom,TBC,Uzcard
27153,8082,Osmon,TBC,Humo
27154,8082,Virtual Humo,TBC,Humo
27155,8082,Other Bank,Aloqa Bank,Uzcard
27156,8083,Virtual Humo,TBC,Humo
27157,8083,Other Bank,Xalq Bank,Uzcard
27158,8084,Salom,TBC,Uzcard
27159,8084,Virtual Humo,TBC,Humo
27160,8084,Other Bank,Aloqa Bank,Uzcard
27161,8085,Salom,TBC,Uzcard
27162,8085,Virtual Uzcard,TBC,Uzcard
27163,8085,Virtual Humo,TBC,Humo
27164,8085,Other Bank,Ipoteka Bank,Uzcard
27165,8086,Salom,TBC,Uzcard
27166,8086,Virtual Uzcard,TBC,Uzcard
27167,8086,Virtual Humo,TBC,Humo
27168,8087,Virtual Uzcard,TBC,Uzcard
27169,8087,Other Bank,Anor Bank,Humo
27170,8087,Other Bank,Trast Bank,Uzcard
27171,8088,Virtual Uzcard,TBC,Uzcard
27172,8089,Other Bank,Xalq Bank,Humo
27173,8090,Salom,TBC,Uzcard
27174,8090,Other Bank,Trast Bank,Uzcard
27175,8091,Salom,TBC,Uzcard
27176,8091,Virtual Uzcard,TBC,Uzcard
27177,8091,Virtual Humo,TBC,Humo
27178,8092,Osmon,TBC,Humo
27179,8092,Virtual Uzcard,TBC,Uzcard
27180,8092,Virtual Humo,TBC,Humo
27181,8092,Other Bank,Ipoteka Bank,Uzcard
27182,8092,Other Bank,Hamkor Bank,Uzcard
27183,8093,Salom,TBC,Uzcard
27184,8093,Other Bank,Kapital Bank,Humo
27185,8094,Salom,TBC,Uzcard
27186,8094,Virtual Uzcard,TBC,Uzcard
27187,8094,Other Bank,Infin Bank,Humo
27188,8094,Other Bank,Ipoteka Bank,Uzcard
27189,8095,Salom,TBC,Uzcard
27190,8095,Virtual Uzcard,TBC,Uzcard
27191,8095,Virtual Humo,TBC,Humo
27192,8095,Other Bank,Infin Bank,Humo
27193,8096,Osmon,TBC,Humo
27194,8096,Other Bank,Kapital Bank,Uzcard
27195,8096,Other Bank,Anor Bank,Uzcard
27196,8097,Salom,TBC,Uzcard
27197,8097,Osmon,TBC,Humo
27198,8097,Virtual Humo,TBC,Humo
27199,8097,Other Bank,Ipoteka Bank,Uzcard
27200,8098,Salom,TBC,Uzcard
27201,8098,Osmon,TBC,Humo
27202,8098,Virtual Uzcard,TBC,Uzcard
27203,8098,Virtual Humo,TBC,Humo
27204,8099,Salom,TBC,Uzcard
27205,8099,Osmon,TBC,Humo
27206,8099,Virtual Uzcard,TBC,Uzcard
27207,8100,Osmon,TBC,Humo
27208,8100,Virtual Uzcard,TBC,Uzcard
27209,8100,Virtual Humo,TBC,Humo
27210,8100,Other Bank,Ipoteka Bank,Uzcard
27211,8100,Other Bank,Ipoteka Bank,Humo
27212,8100,Other Bank,Xalq Bank,Uzcard
27213,8101,Salom,TBC,Uzcard
27214,8101,Osmon,TBC,Humo
27215,8101,Virtual Uzcard,TBC,Uzcard
27216,8101,Virtual Humo,TBC,Humo
27217,8101,Other Bank,Xalq Bank,Humo
27218,8101,Other Bank,Infin Bank,Humo
27219,8102,Virtual Uzcard,TBC,Uzcard
27220,8102,Virtual Humo,TBC,Humo
27221,8103,Salom,TBC,Uzcard
27222,8103,Virtual Uzcard,TBC,Uzcard
27223,8103,Virtual Humo,TBC,Humo
27224,8103,Other Bank,Aloqa Bank,Humo
27225,8103,Other Bank,Infin Bank,Uzcard
27226,8104,Salom,TBC,Uzcard
27227,8104,Virtual Uzcard,TBC,Uzcard
27228,8104,Other Bank,Hamkor Bank,Uzcard
27229,8105,Salom,TBC,Uzcard
27230,8105,Virtual Uzcard,TBC,Uzcard
27231,8105,Virtual Humo,TBC,Humo
27232,8106,Other Bank,Xalq Bank,Uzcard
27233,8107,Osmon,TBC,Humo
27234,8107,Virtual Humo,TBC,Humo
27235,8107,Other Bank,Aloqa Bank,Humo
27236,8107,Other Bank,Trast Bank,Humo
27237,8108,Salom,TBC,Uzcard
27238,8108,Virtual Humo,TBC,Humo
27239,8108,Other Bank,Ipoteka Bank,Uzcard
27240,8108,Other Bank,Aloqa Bank,Humo
27241,8109,Osmon,TBC,Humo
27242,8109,Virtual Humo,TBC,Humo
27243,8110,Salom,TBC,Uzcard
27244,8110,Osmon,TBC,Humo
27245,8110,Virtual Uzcard,TBC,Uzcard
27246,8110,Virtual Humo,TBC,Humo
27247,8110,Other Bank,Aloqa Bank,Uzcard
27248,8111,Salom,TBC,Uzcard
27249,8111,Virtual Uzcard,TBC,Uzcard
27250,8111,Virtual Humo,TBC,Humo
27251,8111,Other Bank,Xalq Bank,Humo
27252,8111,Other Bank,Hamkor Bank,Uzcard
27253,8112,Salom,TBC,Uzcard
27254,8112,Virtual Uzcard,TBC,Uzcard
27255,8112,Virtual Humo,TBC,Humo
27256,8113,Salom,TBC,Uzcard
27257,8113,Virtual Humo,TBC,Humo
27258,8113,Other Bank,Kapital Bank,Humo
27259,8113,Other Bank,Ipoteka Bank,Humo
27260,8114,Salom,TBC,Uzcard
27261,8114,Virtual Uzcard,TBC,Uzcard
27262,8114,Other Bank,Infin Bank,Uzcard
27263,8115,Salom,TBC,Uzcard
27264,8115,Virtual Uzcard,TBC,Uzcard
27265,8115,Other Bank,Anor Bank,Uzcard
27266,8116,Virtual Humo,TBC,Humo
27267,8117,Salom,TBC,Uzcard
27268,8117,Virtual Humo,TBC,Humo
27269,8118,Salom,TBC,Uzcard
27270,8118,Virtual Uzcard,TBC,Uzcard
27271,8118,Virtual Humo,TBC,Humo
27272,8118,Other Bank,Infin Bank,Humo
27273,8118,Other Bank,Infin Bank,Uzcard
27274,8119,Salom,TBC,Uzcard
27275,8119,Virtual Uzcard,TBC,Uzcard
27276,8119,Virtual Humo,TBC,Humo
27277,8119,Other Bank,Kapital Bank,Humo
27278,8119,Other Bank,Anor Bank,Uzcard
27279,8120,Salom,TBC,Uzcard
27280,8120,Osmon,TBC,Humo
27281,8120,Other Bank,Hamkor Bank,Uzcard
27282,8121,Salom,TBC,Uzcard
27283,8121,Virtual Uzcard,TBC,Uzcard
27284,8121,Virtual Humo,TBC,Humo
27285,8121,Other Bank,Anor Bank,Humo
27286,8122,Virtual Uzcard,TBC,Uzcard
27287,8122,Virtual Humo,TBC,Humo
27288,8122,Other Bank,Ipoteka Bank,Uzcard
27289,8123,Salom,TBC,Uzcard
27290,8123,Virtual Uzcard,TBC,Uzcard
27291,8123,Other Bank,Aloqa Bank,Humo
27292,8123,Other Bank,Kapital Bank,Humo
27293,8123,Other Bank,Ipoteka Bank,Humo
27294,8124,Salom,TBC,Uzcard
27295,8124,Osmon,TBC,Humo
27296,8124,Virtual Uzcard,TBC,Uzcard
27297,8124,Other Bank,Kapital Bank,Humo
27298,8125,Salom,TBC,Uzcard
27299,8125,Osmon,TBC,Humo
27300,8125,Virtual Uzcard,TBC,Uzcard
27301,8125,Virtual Humo,TBC,Humo
27302,8125,Other Bank,Kapital Bank,Uzcard
27303,8126,Salom,TBC,Uzcard
27304,8126,Virtual Uzcard,TBC,Uzcard
27305,8126,Other Bank,Infin Bank,Uzcard
27306,8127,Virtual Uzcard,TBC,Uzcard
27307,8128,Virtual Uzcard,TBC,Uzcard
27308,8128,Other Bank,Aloqa Bank,Uzcard
27309,8128,Other Bank,Anor Bank,Uzcard
27310,8129,Salom,TBC,Uzcard
27311,8129,Virtual Uzcard,TBC,Uzcard
27312,8129,Virtual Humo,TBC,Humo
27313,8129,Other Bank,Aloqa Bank,Uzcard
27314,8130,Salom,TBC,Uzcard
27315,8130,Osmon,TBC,Humo
27316,8130,Virtual Uzcard,TBC,Uzcard
27317,8130,Virtual Humo,TBC,Humo
27318,8131,Virtual Uzcard,TBC,Uzcard
27319,8131,Virtual Humo,TBC,Humo
27320,8131,Other Bank,Hamkor Bank,Humo
27321,8132,Virtual Uzcard,TBC,Uzcard
27322,8132,Virtual Humo,TBC,Humo
27323,8132,Other Bank,Trast Bank,Uzcard
27324,8132,Other Bank,Anor Bank,Humo
27325,8133,Virtual Uzcard,TBC,Uzcard
27326,8133,Virtual Humo,TBC,Humo
27327,8134,Salom,TBC,Uzcard
27328,8134,Osmon,TBC,Humo
27329,8134,Virtual Uzcard,TBC,Uzcard
27330,8134,Other Bank,Kapital Bank,Uzcard
27331,8134,Other Bank,Anor Bank,Uzcard
27332,8134,Other Bank,Aloqa Bank,Uzcard
27333,8135,Osmon,TBC,Humo
27334,8135,Virtual Uzcard,TBC,Uzcard
27335,8136,Virtual Uzcard,TBC,Uzcard
27336,8136,Virtual Humo,TBC,Humo
27337,8136,Other Bank,Xalq Bank,Humo
27338,8137,Virtual Uzcard,TBC,Uzcard
27339,8137,Virtual Humo,TBC,Humo
27340,8138,Salom,TBC,Uzcard
27341,8138,Virtual Uzcard,TBC,Uzcard
27342,8138,Virtual Humo,TBC,Humo
27343,8139,Osmon,TBC,Humo
27344,8139,Virtual Uzcard,TBC,Uzcard
27345,8139,Virtual Humo,TBC,Humo
27346,8139,Other Bank,Aloqa Bank,Humo
27347,8140,Salom,TBC,Uzcard
27348,8140,Other Bank,Hamkor Bank,Uzcard
27349,8141,Salom,TBC,Uzcard
27350,8141,Virtual Uzcard,TBC,Uzcard
27351,8141,Virtual Humo,TBC,Humo
27352,8142,Salom,TBC,Uzcard
27353,8142,Osmon,TBC,Humo
27354,8142,Virtual Uzcard,TBC,Uzcard
27355,8143,Salom,TBC,Uzcard
27356,8143,Osmon,TBC,Humo
27357,8143,Virtual Uzcard,TBC,Uzcard
27358,8144,Salom,TBC,Uzcard
27359,8144,Osmon,TBC,Humo
27360,8145,Salom,TBC,Uzcard
27361,8145,Osmon,TBC,Humo
27362,8145,Virtual Humo,TBC,Humo
27363,8145,Other Bank,Trast Bank,Humo
27364,8145,Other Bank,Trast Bank,Uzcard
27365,8146,Virtual Uzcard,TBC,Uzcard
27366,8146,Other Bank,Hamkor Bank,Uzcard
27367,8146,Other Bank,Aloqa Bank,Uzcard
27368,8146,Other Bank,Hamkor Bank,Humo
27369,8147,Virtual Uzcard,TBC,Uzcard
27370,8147,Virtual Humo,TBC,Humo
27371,8148,Salom,TBC,Uzcard
27372,8148,Virtual Uzcard,TBC,Uzcard
27373,8148,Other Bank,Xalq Bank,Uzcard
27374,8149,Virtual Uzcard,TBC,Uzcard
27375,8149,Virtual Humo,TBC,Humo
27376,8150,Virtual Uzcard,TBC,Uzcard
27377,8150,Virtual Humo,TBC,Humo
27378,8150,Other Bank,Xalq Bank,Humo
27379,8151,Salom,TBC,Uzcard
27380,8151,Virtual Uzcard,TBC,Uzcard
27381,8151,Virtual Humo,TBC,Humo
27382,8151,Other Bank,Kapital Bank,Humo
27383,8151,Other Bank,Trast Bank,Humo
27384,8151,Other Bank,Trast Bank,Uzcard
27385,8152,Virtual Humo,TBC,Humo
27386,8152,Other Bank,Hamkor Bank,Uzcard
27387,8152,Other Bank,Infin Bank,Uzcard
27388,8152,Other Bank,Kapital Bank,Uzcard
27389,8153,Salom,TBC,Uzcard
27390,8153,Other Bank,Anor Bank,Humo
27391,8154,Salom,TBC,Uzcard
27392,8154,Virtual Uzcard,TBC,Uzcard
27393,8154,Virtual Humo,TBC,Humo
27394,8155,Virtual Uzcard,TBC,Uzcard
27395,8155,Virtual Humo,TBC,Humo
27396,8156,Salom,TBC,Uzcard
27397,8156,Osmon,TBC,Humo
27398,8156,Virtual Uzcard,TBC,Uzcard
27399,8156,Other Bank,Kapital Bank,Uzcard
27400,8157,Virtual Humo,TBC,Humo
27401,8157,Other Bank,Kapital Bank,Humo
27402,8158,Osmon,TBC,Humo
27403,8158,Other Bank,Hamkor Bank,Humo
27404,8159,Salom,TBC,Uzcard
27405,8159,Virtual Humo,TBC,Humo
27406,8159,Other Bank,Infin Bank,Humo
27407,8160,Salom,TBC,Uzcard
27408,8160,Virtual Uzcard,TBC,Uzcard
27409,8160,Other Bank,Trast Bank,Humo
27410,8161,Salom,TBC,Uzcard
27411,8161,Virtual Uzcard,TBC,Uzcard
27412,8161,Virtual Humo,TBC,Humo
27413,8161,Other Bank,Kapital Bank,Humo
27414,8161,Other Bank,Anor Bank,Uzcard
27415,8161,Other Bank,Aloqa Bank,Uzcard
27416,8162,Salom,TBC,Uzcard
27417,8162,Virtual Uzcard,TBC,Uzcard
27418,8162,Virtual Humo,TBC,Humo
27419,8163,Osmon,TBC,Humo
27420,8163,Other Bank,Kapital Bank,Uzcard
27421,8164,Salom,TBC,Uzcard
27422,8164,Other Bank,Infin Bank,Humo
27423,8164,Other Bank,Kapital Bank,Uzcard
27424,8165,Salom,TBC,Uzcard
27425,8165,Virtual Uzcard,TBC,Uzcard
27426,8165,Virtual Humo,TBC,Humo
27427,8165,Other Bank,Infin Bank,Uzcard
27428,8165,Other Bank,Trast Bank,Uzcard
27429,8165,Other Bank,Kapital Bank,Uzcard
27430,8166,Osmon,TBC,Humo
27431,8166,Virtual Uzcard,TBC,Uzcard
27432,8166,Other Bank,Aloqa Bank,Uzcard
27433,8166,Other Bank,Aloqa Bank,Humo
27434,8166,Other Bank,Trast Bank,Uzcard
27435,8167,Salom,TBC,Uzcard
27436,8167,Virtual Humo,TBC,Humo
27437,8167,Other Bank,Infin Bank,Uzcard
27438,8167,Other Bank,Hamkor Bank,Humo
27439,8168,Virtual Uzcard,TBC,Uzcard
27440,8168,Virtual Humo,TBC,Humo
27441,8168,Other Bank,Trast Bank,Uzcard
27442,8169,Osmon,TBC,Humo
27443,8169,Virtual Uzcard,TBC,Uzcard
27444,8169,Other Bank,Trast Bank,Humo
27445,8170,Salom,TBC,Uzcard
27446,8170,Virtual Uzcard,TBC,Uzcard
27447,8170,Other Bank,Xalq Bank,Humo
27448,8170,Other Bank,Infin Bank,Humo
27449,8171,Salom,TBC,Uzcard
27450,8171,Osmon,TBC,Humo
27451,8171,Virtual Uzcard,TBC,Uzcard
27452,8171,Other Bank,Kapital Bank,Humo
27453,8172,Osmon,TBC,Humo
27454,8172,Virtual Uzcard,TBC,Uzcard
27455,8172,Other Bank,Ipoteka Bank,Uzcard
27456,8173,Virtual Humo,TBC,Humo
27457,8173,Other Bank,Aloqa Bank,Uzcard
27458,8173,Other Bank,Hamkor Bank,Humo
27459,8173,Other Bank,Infin Bank,Uzcard
27460,8175,Virtual Uzcard,TBC,Uzcard
27461,8175,Other Bank,Xalq Bank,Uzcard
27462,8176,Salom,TBC,Uzcard
27463,8176,Other Bank,Xalq Bank,Uzcard
27464,8176,Other Bank,Xalq Bank,Uzcard
27465,8177,Salom,TBC,Uzcard
27466,8177,Virtual Uzcard,TBC,Uzcard
27467,8177,Other Bank,Ipoteka Bank,Uzcard
